ano,mes,sigla_uf,id_municipio,quantidade_atendimentos,valor_total_aprovado
2021,11,SP,3554755,8,0.0
2021,11,SP,3538600,12607,68468.33
2021,2,SP,3506102,73606,783681.3199999997
2021,2,SP,3547700,14495,65551.85
2021,2,SP,3510500,200140,2070497.4199999939
2021,2,SP,3500105,68068,572751.8399999994
2021,2,SP,3552304,18341,56163.33000000001
2021,2,SP,3551801,7917,7197.560000000001
2021,2,SP,3550506,3085,20104.32
2021,2,SP,3551207,596,3536.25
2021,2,SP,3529807,7352,0.0
2021,2,SP,3539400,7471,14845.45
2021,2,SP,3527900,1706,11017.44
2021,2,SP,3532827,6897,6815.35
2021,7,SP,3505906,103797,662049.6500000005
2021,7,SP,3552007,3035,23109.91
2021,7,SP,3528403,26933,139865.41999999998
2021,7,SP,3520301,19446,70428.72
2021,7,SP,3529658,9,0.0
2024,1,SP,3554003,245716,1150895.080000008
2024,1,SP,3541505,63710,227914.80999999985
2024,1,SP,3512704,6140,13361.639999999998
2024,1,SP,3550100,41106,141745.82000000004
2024,1,SP,3507100,28926,114078.44
2024,1,SP,3524709,103789,722191.8599999999
2021,6,SP,3507456,4389,2918.5699999999997
2021,6,SP,3513900,20683,248773.75999999972
2021,6,SP,3519006,8093,62870.18000000001
2021,6,SP,3502903,51632,165722.74
2021,6,SP,3556958,344,29.549999999999997
2021,6,SP,3547205,4,0.0
2021,4,SP,3526001,16814,38231.14
2021,4,SP,3510401,45514,173042.81999999995
2021,4,SP,3531308,97353,303957.88
2021,4,SP,3506003,1543426,6402875.209999749
2021,4,SP,3510708,8803,245490.5499999997
2021,4,SP,3515103,47808,115409.21000000002
2021,4,SP,3538105,6755,20872.620000000006
2021,4,SP,3557303,13855,28686.74
2021,4,SP,3536570,232,2959.2999999999997
2022,1,SP,3519501,27535,26810.160000000014
2022,1,SP,3521507,698357,22972.559999999965
2022,1,SP,3551009,357309,2109279.4899999984
2022,1,SP,3517901,41977,108570.73999999999
2022,1,SP,3543907,156124,1773871.0299999972
2022,1,SP,3542206,33710,237528.9499999999
2022,1,SP,3510708,10128,238898.00999999966
2022,1,SP,3549706,60196,592055.3400000002
2022,1,SP,3505104,18839,0.0
2022,1,SP,3528304,1032,7952.93
2023,3,SP,3532504,12445,34621.97
2023,3,SP,3521705,41869,105385.87000000001
2023,3,SP,3516606,20563,47033.560000000034
2023,3,SP,3514957,6501,4161.9800000000005
2023,3,SP,3503505,6247,26971.719999999998
2023,3,SP,3555505,11062,13323.839999999995
2023,3,SP,3532827,20799,10807.74
2023,7,SP,3548906,93260,2169516.1899999892
2023,7,SP,3557154,11808,18566.719999999994
2023,7,SP,3518859,20157,112981.03
2023,7,SP,3550001,3118,25282.259999999995
2023,10,SP,3528502,164323,507945.09
2023,10,SP,3537107,80549,203630.67
2023,10,SP,3512001,44743,116596.67
2023,10,SP,3546603,81656,437599.3399999989
2023,10,SP,3552403,321352,2687859.9699999946
2023,10,SP,3538303,10389,3298.4100000000003
2023,10,SP,3510807,36151,315635.7299999998
2023,10,SP,3547403,369,2832.74
2021,3,SP,3506102,79923,808514.0299999993
2021,3,SP,3510203,24584,131335.97999999998
2021,3,SP,3504909,5467,38467.57
2021,3,SP,3542800,9,0.0
2021,3,SP,3536257,12031,14359.939999999999
2021,3,SP,3532702,4107,20155.609999999997
2021,3,SP,3532157,180,774.7900000000001
2023,12,SP,3536307,16659,374614.2899999997
2023,12,SP,3530607,1268980,6108478.62999994
2023,12,SP,3519071,297221,1979887.1899999985
2023,12,SP,3524808,101763,2054507.7200000058
2023,12,SP,3527207,97465,933517.1400000013
2023,12,SP,3518701,424306,2844405.2199999676
2023,12,SP,3557006,112850,548112.0699999739
2023,12,SP,3540309,1413,6735.04
2023,12,SP,3557204,18447,299656.8199999999
2023,12,SP,3534302,19446,79357.30000000003
2021,9,SP,3519303,32519,116299.40999999995
2021,9,SP,3512100,6859,10163.29
2021,9,SP,3510807,46745,310661.0699999997
2021,9,SP,3556701,82662,446172.4100000003
2021,9,SP,3545209,95513,571169.399999999
2021,9,SP,3516002,19743,28579.53
2021,9,SP,3512506,8795,4203.5
2021,8,SP,3554300,35246,88115.20000000006
2021,8,SP,3512704,8579,17546.33
2021,8,SP,3522505,289758,1773571.199999998
2021,8,SP,3510203,26138,140568.10999999996
2021,8,SP,3546207,4346,32669.130000000005
2021,8,SP,3521408,1925,9220.94
2021,8,SP,3508702,18541,51153.07000000001
2024,2,SP,3511508,42841,211233.74999999997
2024,2,SP,3517406,106592,342049.8800000001
2024,2,SP,3522000,12855,4918.440000000002
2024,2,SP,3549805,3363497,16751975.759999776
2024,2,SP,3554755,555,3787.9999999999995
2024,2,SP,3543808,18531,44729.85
2024,2,SP,3549953,20029,80428.84
2024,2,SP,3515129,155,801.3499999999999
2024,2,SP,3557154,12276,21713.450000000004
2024,2,SP,3554607,2466,15552.74999999999
2024,2,SP,3525607,5620,15073.169999999996
2024,2,SP,3536257,17418,26149.320000000003
2023,5,SP,3535507,38532,184762.9599999998
2023,5,SP,3521804,11965,77183.18000000017
2023,5,SP,3532801,9047,23771.020000000008
2023,5,SP,3526308,2528,10625.109999999999
2023,5,SP,3545407,21429,85648.79999999999
2023,5,SP,3542107,10248,41995.400000000016
2023,5,SP,3547650,1055,6889.61
2023,5,SP,3543253,597,2775.86
2023,1,SP,3551009,297171,1880333.4700000046
2023,1,SP,3500758,13439,12827.600000000002
2023,1,SP,3527702,8807,2120.89
2023,1,SP,3545605,28082,66875.74000000005
2023,1,SP,3525904,632657,6845267.729999889
2023,1,SP,3514403,107018,1154284.4600000056
2023,1,SP,3554508,20892,114727.59999999999
2023,1,SP,3514007,824,4322.900000000001
2021,1,SP,3512803,29769,170017.92999999993
2021,1,SP,3506359,125745,468044.87000000005
2021,1,SP,3538006,172251,1345557.4299999974
2021,1,SP,3509007,67216,410159.93999999994
2021,1,SP,3542909,12160,25619.060000000012
2021,1,SP,3532868,957,4736.029999999999
2023,6,SP,3522802,28760,36024.74
2023,6,SP,3542008,23270,28560.560000000016
2023,6,SP,3507902,16889,64025.04
2023,6,SP,3552601,27243,33145.26
2023,6,SP,3515350,16088,52440.65000000001
2023,6,SP,3514700,558,4209.469999999999
2023,6,SP,3530904,7359,10789.84
2021,12,SP,3528809,34277,47066.02
2021,12,SP,3532504,6567,21098.509999999995
2021,12,SP,3509502,4336155,19318908.48000006
2021,12,SP,3524808,91894,1522098.6699999946
2021,12,SP,3530904,4079,6950.499999999999
2021,12,SP,3549300,5112,988.1600000000002
2021,12,SP,3553856,6686,22595.6
2022,11,SP,3515509,108287,1340993.9600000035
2022,11,SP,3536604,10815,27323.18
2022,11,SP,3542701,2749,10441.859999999997
2022,11,SP,3514700,618,3782.039999999999
2021,10,SP,3533908,138015,269747.6299999994
2021,10,SP,3532504,5870,17562.299999999992
2021,10,SP,3556404,32624,36382.25000000001
2021,10,SP,3518701,447336,2893392.179999994
2021,10,SP,3538808,25602,203367.74000000008
2021,10,SP,3519204,9198,1134.4300000000003
2021,10,SP,3514700,643,5221.98
2021,10,SP,3515301,589,3006.43
2022,6,SP,3534757,31828,42671.520000000004
2022,6,SP,3508306,13198,3646.6900000000005
2022,6,SP,3546108,502,2863.399999999998
2022,6,SP,3538709,1918550,5189692.579999869
2022,6,SP,3520202,9630,13842.060000000014
2022,6,SP,3502507,57605,297282.00999999995
2022,6,SP,3542701,4196,12706.710000000001
2022,6,SP,3550506,2178,12794.769999999997
2022,6,SP,3501103,4697,31095.61
2022,6,SP,3516804,753,2812.3700000000003
2023,11,SP,3521101,11212,36357.28999999999
2023,11,SP,3544004,37628,151396.89
2023,11,SP,3537800,18997,84133.39
2023,11,SP,3500402,9700,26408.79
2023,11,SP,3539103,20793,72154.49999999999
2023,11,SP,3520301,16541,61233.19
2023,11,SP,3515806,2750,3458.8099999999986
2023,11,SP,3528205,2553,1174.6099999999997
2023,11,SP,3548203,5141,24506.020000000004
2023,8,SP,3553807,66767,233950.6000000005
2023,8,SP,3527207,116010,1030344.1800000009
2023,8,SP,3555000,142726,1488961.6300000015
2023,8,SP,3532900,9261,56552.75000000001
2023,8,SP,3527108,48363,261017.40999999995
2023,8,SP,3531209,21604,52909.41
2022,8,SP,3531308,118856,398596.50999999983
2022,8,SP,3540002,13559,103864.91999999993
2022,8,SP,3524709,106311,667776.9000000006
2022,8,SP,3524600,27059,78092.33
2022,8,SP,3506300,7726,51542.42
2022,8,SP,3544608,7984,5202.94
2022,8,SP,3528304,2039,11865.749999999998
2022,8,SP,3515608,3645,16362.640000000016
2022,8,SP,3503109,2279,0.0
2022,5,SP,3526001,31334,86828.79000000012
2022,5,SP,3554003,334820,1184836.930000002
2022,5,SP,3500303,48652,104239.81
2022,5,SP,3506409,20809,44122.61000000002
2022,5,SP,3516101,15332,23660.750000000007
2022,5,SP,3548054,13175,8663.939999999999
2022,5,SP,3501301,20594,116767.06999999999
2022,5,SP,3540853,1240,2352.6
2022,3,SP,3507902,26305,93239.25
2022,3,SP,3555901,3936,63.629999999999995
2022,3,SP,3535309,47761,118401.63999999996
2022,3,SP,3516101,12201,19986.42
2022,3,SP,3547502,32852,146431.35
2022,3,SP,3531209,20472,49026.62000000001
2022,3,SP,3512704,8193,20943.530000000006
2022,3,SP,3538501,10870,67037.03
2024,4,SP,3528700,525,0.0
2021,11,SP,3532702,12,0.0
2023,2,SP,3515202,9670,53453.7
2023,2,SP,3540002,12033,97735.66999999991
2023,2,SP,3500501,4077,36108.44
2023,2,SP,3511904,4559,23243.989999999998
2023,2,SP,3516507,58,0.0
2022,11,SP,3555307,8,0.0
2022,7,SP,3544103,20705,81241.14
2022,7,SP,3507308,6824,9775.439999999997
2022,7,SP,3552106,13822,81916.46
2022,7,SP,3516606,16705,38484.52000000002
2022,7,SP,3542503,2887,17954.44
2022,7,SP,3544905,8558,45284.329999999994
2022,7,SP,3502754,94601,298491.1899999999
2022,7,SP,3539905,12731,21475.680000000004
2022,7,SP,3506706,5029,30733.829999999998
2022,2,SP,3541406,1205008,4727744.059999997
2022,2,SP,3537305,98806,447825.750000002
2022,2,SP,3551009,319575,1801986.8499999961
2022,2,SP,3503208,1065964,3457258.659999778
2022,2,SP,3550506,4882,30580.79
2022,2,SP,3530102,37533,156578.87999999992
2022,2,SP,3544251,21317,147157.76
2022,2,SP,3536109,9105,18634.799999999996
2022,2,SP,3506607,21041,94167.38
2022,2,SP,3532306,816,2090.0
2023,4,SP,3546603,108410,611302.9700000017
2023,4,SP,3527207,111846,914600.9200000002
2023,4,SP,3545605,29338,79292.52000000006
2023,4,SP,3555109,49488,106864.76999999997
2023,4,SP,3541307,48244,257059.45999999988
2023,4,SP,3507803,42700,88554.29999999989
2023,4,SP,3542800,4868,26010.349999999988
2023,4,SP,3554409,3210,8196.83
2023,4,SP,3549250,1199,1388.6599999999999
2023,4,SP,3532603,12819,70272.34000000001
2022,9,SP,3533502,69483,187572.4799999998
2022,9,SP,3545605,28074,72051.33000000003
2022,9,SP,3515707,175383,984898.6700000014
2022,9,SP,3524402,300200,2793830.310000061
2022,9,SP,3513207,5204,8548.11
2022,9,SP,3544301,8108,23596.090000000015
2022,9,SP,3546009,10451,67322.14
2022,9,SP,3519808,5448,13535.360000000019
2022,9,SP,3511904,4737,23526.279999999995
2024,2,SP,3541059,2316,15202.0
2021,5,SP,3516309,123626,910845.5400000009
2021,5,SP,3512803,40850,246047.20000000013
2021,5,SP,3544103,22662,93770.85999999997
2021,5,SP,3503802,48081,107814.26999999992
2021,5,SP,3505203,26724,84956.42999999995
2021,5,SP,3525854,5058,1247.05
2021,5,SP,3557204,11803,82175.70999999999
2021,5,SP,3547601,28613,79704.66000000005
2021,5,SP,3549300,5434,1901.6499999999978
2022,10,SP,3555109,45269,100677.27000000003
2022,10,SP,3516002,20356,31110.149999999994
2022,10,SP,3553005,43552,111433.72999999997
2022,10,SP,3526902,302972,3496138.899999989
2022,10,SP,3543303,147631,976647.910000015
2022,10,SP,3511300,14015,12729.57
2022,10,SP,3508900,108,3504.9199999999996
2022,10,SP,3548302,332,732.89
2023,9,SP,3501905,80695,1008995.8699999914
2023,9,SP,3500907,6043,6274.689999999999
2023,9,SP,3525706,50693,126529.92999999988
2023,9,SP,3534609,28657,196803.22999999992
2023,9,SP,3526803,184352,545456.0100000005
2023,9,SP,3538006,252769,1796357.2100000153
2023,9,SP,3523800,15447,4099.220000000001
2023,9,SP,3508207,7972,3944.290000000001
2023,9,SP,3555356,12070,14533.4
2023,9,SP,3556453,37676,139248.93000000008
2023,9,SP,3535903,600,2970.0000000000005
2022,9,SP,3540259,5,0.0
2022,4,SP,3525102,67052,92483.5
2022,4,SP,3516200,1478539,5139847.679999716
2022,4,SP,3530805,93929,841238.080000001
2022,4,SP,3515186,55865,172254.95
2022,4,SP,3523107,333497,1068629.7900000007
2022,4,SP,3513900,26145,485609.5199999996
2022,4,SP,3550209,54799,156299.98
2022,4,SP,3506904,2835,7228.359999999998
2022,4,SP,3509908,5381,4938.34
2022,4,SP,3525805,272,1180.0100000000002
2022,4,SP,3504305,607,315.00000000000006
2022,12,SP,3530805,102440,878058.2600000009
2022,12,SP,3554102,1131647,7347342.339999872
2022,12,SP,3517802,12417,22832.22
2022,12,SP,3544103,23408,72528.01000000008
2022,12,SP,3505401,8373,27690.11
2022,12,SP,3555802,8235,43503.360000000015
2022,12,SP,3546108,433,2265.1799999999976
2022,4,SP,3553658,7523,18.9
2021,5,SP,3514924,394,0.0
2021,9,SP,3513850,3,0.0
2022,12,SP,3540101,158,0.0
2024,7,SP,3528007,32638,98502.35999999996
2024,7,SP,3530805,162544,1119109.6199999994
2024,7,SP,3503901,95304,454333.5499999998
2024,7,SP,3538709,2563965,8928534.690000055
2024,7,SP,3505351,2183,13703.119999999999
2024,6,SP,3520806,10931,7976.030000000002
2024,6,SP,3509007,159636,681165.6399999944
2024,6,SP,3502754,79046,238418.20000000013
2024,6,SP,3521002,36239,159303.25999999998
2024,6,SP,3503505,3991,27487.13999999999
2024,6,SP,3555208,6077,8340.75
2024,10,SP,3525706,95640,290207.8400000002
2024,10,SP,3505807,31751,152861.78000000003
2024,10,SP,3539806,119194,448039.27
2024,10,SP,3513405,111373,906800.7600000004
2024,10,SP,3540804,25562,166680.38999999998
2024,10,SP,3512209,56977,350190.99000000005
2024,10,SP,3555703,6887,18790.460000000003
2024,10,SP,3542305,362,2565.25
2024,12,SP,3502507,71729,580417.3
2024,12,SP,3553906,214,610.25
2024,9,SP,3509106,6708,1124.79
2024,9,SP,3513801,35500,1265708.5899999978
2024,9,SP,3543600,5903,11950.529999999997
2024,9,SP,3515202,13598,70722.63
2024,8,SP,3530300,60622,304883.64
2024,8,SP,3530607,1413486,6704227.940000003
2024,8,SP,3543600,5632,8446.190000000002
2024,8,SP,3532868,2276,12116.09
2024,8,SP,3527603,6766,35373.72
2024,8,SP,3509452,3896,30153.6
2024,8,SP,3506201,1441,692.9200000000001
2024,5,SP,3517901,30255,98034.22
2024,5,SP,3556602,19323,52109.77000000001
2024,5,SP,3506300,7418,58311.21999999999
2024,5,SP,3518008,4140,20702.599999999995
2024,5,SP,3532868,3906,21139.08
2024,11,SP,3550902,29920,111296.43999999999
2024,11,SP,3513702,56125,266033.62999999936
2024,11,SP,3512704,10604,32065.270000000004
2024,11,SP,3547502,37105,144002.17999999996
2024,11,SP,3533601,6589,761.4499999999999
2024,11,SP,3507456,3197,8654.679999999998
2024,11,SP,3515806,3311,3712.9400000000014
2024,4,SP,3528403,72591,212421.24000000002
2024,4,SP,3520202,21564,58221.96000000013
2024,4,SP,3512308,13355,56921.89000000001
2024,4,SP,3552601,37576,64768.61999999999
2024,4,SP,3550100,35560,188305.59999999998
2024,4,SP,3537503,3698,14263.309999999998
2024,4,SP,3502408,8741,20936.150000000005
2024,4,SP,3539707,4087,10994.3
2024,12,SP,3546009,7613,51450.09
2021,11,SP,3518107,5983,482.7900000000001
2021,11,SP,3511102,252868,2177245.3299999936
2021,11,SP,3524402,271921,2359374.560000084
2021,11,SP,3550506,4337,26415.130000000005
2021,11,SP,3540804,14670,93207.29000000001
2021,11,SP,3538907,15515,85672.08
2021,11,SP,3514809,12263,69854.41
2021,11,SP,3524501,9307,116531.19
2021,11,SP,3556008,12897,39243.090000000004
2021,11,SP,3515657,84,303.55
2021,11,SP,3529658,5,0.0
2021,2,SP,3518503,34534,34073.44
2021,2,SP,3541307,34016,89364.1
2021,2,SP,3518800,1398027,7237065.379999879
2021,2,SP,3530102,26188,137515.84000000005
2021,2,SP,3545407,6687,43925.770000000004
2021,2,SP,3553401,7732,46372.58
2021,7,SP,3506359,142649,548459.4800000001
2021,7,SP,3518305,42710,193097.06999999992
2021,7,SP,3542602,199204,748093.800000001
2021,7,SP,3549706,48118,493171.0900000001
2021,7,SP,3522158,215,755.7500000000001
2021,7,SP,3514007,798,3799.7999999999997
2021,7,SP,3540408,11989,29956.219999999998
2021,7,SP,3528700,3456,65.8
2024,1,SP,3502804,1384906,5320628.929999995
2024,1,SP,3537909,26554,155730.23000000004
2024,1,SP,3548302,209,780.4300000000002
2024,1,SP,3517505,67206,137448.51000000007
2024,1,SP,3537156,14958,24436.67
2024,1,SP,3507407,33415,58724.48999999999
2024,1,SP,3506102,122332,1154228.4100000001
2024,1,SP,3539103,15962,43676.200000000004
2024,1,SP,3538105,9532,33133.46
2021,6,SP,3520004,21176,49741.88000000002
2021,6,SP,3505500,1024806,8958790.84000017
2021,6,SP,3527009,44261,306353.9999999997
2021,6,SP,3552007,3097,22270.469999999998
2021,4,SP,3550100,38147,106022.92000000001
2021,4,SP,3500709,51108,122666.58000000015
2021,4,SP,3538907,15747,74943.80000000002
2021,4,SP,3545159,19924,40698.36000000002
2021,4,SP,3555604,12025,3850.0700000000006
2021,4,SP,3519055,9083,30022.49
2021,4,SP,3514957,1844,519.86
2021,4,SP,3508900,136,6201.339999999999
2021,4,SP,3504701,963,0.0
2022,1,SP,3537156,12350,31084.829999999998
2022,1,SP,3522109,187909,701275.6599999995
2022,1,SP,3555208,4228,2632.0899999999997
2022,1,SP,3555802,6738,36630.75
2022,1,SP,3507100,30814,16927.039999999997
2022,1,SP,3509809,14258,2973.7200000000003
2022,1,SP,3534104,5812,7801.629999999999
2022,1,SP,3511300,17234,7419.51
2022,1,SP,3532405,11911,80124.14
2023,3,SP,3513801,473980,3401161.8499999964
2023,3,SP,3521408,18894,12566.509999999993
2023,3,SP,3521309,10288,42338.24999999999
2023,3,SP,3552403,125345,2054152.0899999973
2023,3,SP,3548708,2442628,9623432.819999767
2023,3,SP,3506300,8226,67649.22
2023,3,SP,3533007,36304,99534.90999999999
2023,3,SP,3551900,13649,63550.56
2023,3,SP,3514007,1178,6921.509999999999
2023,3,SP,3528106,9580,57579.76999999999
2023,3,SP,3541208,9329,49638.92000000001
2023,3,SP,3532157,225,5009.34
2023,3,SP,3508900,487,2281.92
2023,7,SP,3510401,67110,361965.1199999998
2023,7,SP,3544509,7624,32138.029999999988
2023,7,SP,3520905,15097,40612.09
2023,7,SP,3546801,67068,382278.5700000003
2023,7,SP,3538808,24507,129670.71
2023,7,SP,3513603,12535,66673.68999999997
2023,7,SP,3547007,10669,58421.79000000001
2023,7,SP,3524907,1625,16247.0
2023,10,SP,3530508,60466,262224.0299999999
2023,10,SP,3517208,17817,12018.06
2023,10,SP,3505302,40904,201249.50999999992
2023,10,SP,3538709,2210498,7049914.119999706
2023,10,SP,3513405,109228,595984.4200000006
2023,10,SP,3512209,51978,397317.52999999985
2023,10,SP,3537206,115272,239395.72000000003
2023,10,SP,3503703,18042,45202.61
2023,10,SP,3536570,296,3991.99
2023,10,SP,3502408,4828,19366.81
2023,10,SP,3501509,2846,920.0
2021,3,SP,3552403,148732,1714577.469999997
2021,3,SP,3508108,41070,436483.4000000007
2021,3,SP,3502705,17026,50457.61
2021,3,SP,3521150,9743,3662.4700000000003
2023,12,SP,3528502,122430,355808.9599999999
2023,12,SP,3541505,63180,256995.27999999962
2023,12,SP,3515186,53173,154694.11000000004
2023,12,SP,3549409,118007,575180.2500000003
2023,12,SP,3550605,71728,368212.62999999983
2023,12,SP,3539400,18985,52912.759999999995
2023,12,SP,3513900,29189,800628.7999999999
2023,12,SP,3534708,131972,2147790.0599999996
2023,12,SP,3524204,17434,70939.48000000004
2023,12,SP,3542909,8077,9520.969999999998
2023,12,SP,3514957,3814,1116.5
2023,12,SP,3527801,5079,0.0
2021,9,SP,3530300,38070,212205.48000000007
2021,9,SP,3507407,14551,69315.11
2021,9,SP,3539004,9709,33107.83000000001
2021,9,SP,3517703,9391,53448.06000000001
2021,9,SP,3546504,3693,2141.83
2021,8,SP,3506102,84698,829878.6499999999
2021,8,SP,3515186,54064,142895.08000000002
2021,8,SP,3517703,21701,62048.95000000001
2021,8,SP,3523909,236724,2543237.229999989
2021,8,SP,3505708,963531,5808008.169999768
2021,8,SP,3504503,87088,729103.8999999999
2021,8,SP,3530102,25993,115360.38000000006
2021,8,SP,3512209,37726,178377.46000000002
2021,8,SP,3519808,6313,11344.949999999999
2024,2,SP,3549250,3979,1198.92
2024,2,SP,3555406,152629,871230.54
2024,2,SP,3537503,2990,13623.94
2024,2,SP,3514924,703,5823.449999999998
2024,2,SP,3531704,388,0.0
2023,5,SP,3525904,750032,7668871.819999874
2023,5,SP,3543303,178386,1032655.1900000174
2023,5,SP,3501608,283288,2028131.0400000066
2023,5,SP,3546603,259906,1353334.830000004
2023,5,SP,3502903,37647,193090.60000000003
2023,5,SP,3519907,20978,63458.91999999996
2023,5,SP,3523107,495808,2063794.0300000063
2023,5,SP,3555109,58201,127011.76000000004
2023,5,SP,3500204,12468,7589.88
2023,5,SP,3544806,26340,21339.340000000007
2023,5,SP,3506300,7920,58116.270000000004
2023,1,SP,3507803,49500,114187.26999999999
2023,1,SP,3551504,52521,331948.74
2023,1,SP,3555109,48408,95556.43000000001
2023,1,SP,3512704,6747,17771.039999999997
2023,1,SP,3520509,333181,2129203.0900000036
2023,1,SP,3537305,86765,432743.05000000016
2023,1,SP,3531704,5418,12163.560000000001
2023,1,SP,3529807,11856,0.0
2023,1,SP,3509957,453,406.65
2021,4,SP,3554953,74,0.0
2021,1,SP,3521507,20141,27773.60999999993
2021,1,SP,3522505,248473,1539929.7699999986
2021,1,SP,3539806,82833,357904.68999999994
2021,1,SP,3546801,46947,270375.6699999999
2021,1,SP,3518008,3458,19008.839999999986
2023,6,SP,3545803,250417,1440792.529999998
2023,6,SP,3527702,11436,1672.78
2023,6,SP,3540606,125630,444663.5700000002
2023,6,SP,3507803,54835,129054.64999999998
2023,6,SP,3541307,54730,261781.1
2023,6,SP,3532009,21727,50868.299999999996
